eq_tag_num,lube_component_code,lube_location_code,lcde_id,sample_id,disposition,wr_num,comments,completed_date,enterID,reviewID,PDFFile
2MSPAP01,002,004,"97-SP-8059  ",8059,0," "," ",1997-10-21 00:00:00.000,"0         ","0         ",NULL
AASKNE01,006,009,"97-SK-7817  ",7817,0," ",Viscosity results transposed. Both are satisfactory.  No filter residue performed.  Satisfactory wear levels per Spectrometer.,1997-10-22 00:00:00.000,"0         ","0         ",NULL
2MDGBH01,006,009,"97-DG-7861  ",7861,0," ",Filter reside test result of 1.4 mg/100 ml.  Recomendation to add four barrels new oil made.,1997-10-22 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,006,"97-CH-8073  ",8073,0," "," ",1997-10-22 00:00:00.000,"0         ","0         ",NULL
3MCHEP01,001,006,"97-CH-8075  ",8075,2,933755,RBOT test time of 134 minutes,1997-11-06 00:00:00.000,"0         ","0         ",NULL
3MCHEP01,001,006,"97-CH-8075  ",8075,1,NULL,NULL,1900-01-01 00:00:00.000,"0         ","0         ",NULL
3MCHEP01,001,007,"97-CH-8076  ",8076,0," "," ",1997-11-06 00:00:00.000,"0         ","0         ",NULL
3MCHBP01,001,006,"97-CH-8039  ",8039,0," "," ",1997-11-06 00:00:00.000,"0         ","0         ",NULL
2MCHBP01,001,007,"97-CH-8107  ",8107,0," ",testing,1997-11-06 00:00:00.000,"0         ","0         ",NULL
3MCHBP01,001,007,"97-CH-8040  ",8040,0," ",Retest requested on viscosity.  Retest of 217.7 is satisfactory.,1997-11-10 00:00:00.000,"0         ","0         ",NULL
3MOSNT01B,011,060,"97-OS-7741  ",7741,0," ",Particle count test results exceeded criteria. Likely introduced by sampling.  This oil is sat pending next routine sample.,1997-11-10 00:00:00.000,"0         ","0         ",NULL
3MOSNT01A,011,060,"97-OS-7722  ",7722,0," ",Particle count was unacceptable but also inconsistent with prior sample.  Oil is acceptable pending trend verification.,1997-11-10 00:00:00.000,"0         ","0         ",NULL
2MCHBP01,001,006,"97-CH-8108  ",8108,0," "," ",1997-11-13 00:00:00.000,"0         ","0         ",NULL
1MSIBP01,002,003,"97-SI-8134  ",8134,0," "," ",1997-12-02 00:00:00.000,"0         ","0         ",NULL
3MDGNC01B,003,006,"97-DG-8182  ",8182,0," "," ",1997-12-02 00:00:00.000,"0         ","0         ",NULL
1MCHEP01,001,007,"97-CH-8109  ",8109,0," "," ",1997-12-02 00:00:00.000,"0         ","0         ",NULL
3MAFBP01,001,001,"97-AF-8183  ",8183,0," "," ",1997-12-02 00:00:00.000,"0         ","0         ",NULL
AMDGNH0T01,006,009,"97-DG-8155  ",8155,0," "," ",1997-12-02 00:00:00.000,"0         ","0         ",NULL
3MAFBP01,001,002,"97-AF-8184  ",8184,0," "," ",1997-12-02 00:00:00.000,"0         ","0         ",NULL
1MNCNP01B,002,001,"97-NC-8119  ",8119,0," "," ",1997-12-02 00:00:00.000,"0         ","0         ",NULL
2MDGNC02B,003,006,"97-DG-8105  ",8105,0," ",Oil will be accepted and location monitored with next sample.  Heater installed for water removal.,1997-12-02 00:00:00.000,"0         ","0         ",NULL
3JSGEUV0171,005,009,"97-SG-8084  ",8084,2,819660,WO # 819660 generated to change the oil.,1997-12-03 00:00:00.000,"0         ","0         ",NULL
2MECAE01,007,009,"97-EC-8041  ",8041,1,932358,Oil tested satisfactory with resample.,1997-10-11 00:00:00.000,"0         ","0         ",NULL
1MSIAP01,002,003,"97-SI-8287  ",8287,0," "," ",1900-01-01 00:00:00.000,"0         ","0         ",NULL
1MSIAP01,002,003,"97-SI-8287  ",8287,1,NULL,NULL,1997-12-22 00:00:00.000,"0         ","0         ",NULL
3MAFBP01,002,001,"97-AF-8186  ",8186,0," "," ",1997-12-22 00:00:00.000,"0         ","0         ",NULL
1MSPAP01,002,003,"97-SP-8269  ",8269,0," "," ",1997-12-22 00:00:00.000,"0         ","0         ",NULL
1MSPAP01,002,003,"97-SP-8269  ",8269,1,NULL,NULL,1997-12-22 00:00:00.000,"0         ","0         ",NULL
1MSPAP01,002,004,"97-SP-8270  ",8270,0," "," ",1997-12-22 00:00:00.000,"0         ","0         ",NULL
1MSPBP01,002,003,"97-SP-8289  ",8289,0," "," ",1997-12-22 00:00:00.000,"0         ","0         ",NULL
1MSPBP01,002,004,"97-SP-8290  ",8290,0," "," ",1997-12-22 00:00:00.000,"0         ","0         ",NULL
1MPWNP01B,002,004,"97-PW-8469  ",8469,2,935671,Rust also found in bearing,1997-12-22 00:00:00.000,"0         ","0         ",NULL
3MWCNE01C,007,009,"98-WC-8952  ",8952,2,939932,Copper content is increasing and 295 ppm water found in the oil. Change oil.,1998-03-30 00:00:00.000,"0         ","0         ",NULL
3MLONT01,016,008,"98-LO-8757  ",8757,0," ",Cleanliness meet NAS 9 criteria and rbot better than 100 minute criteria.,1998-03-30 00:00:00.000,"0         ","0         ",NULL
3MOSNT01A,011,060,"98-OS-8949  ",8949,0," ","NAS 9 cleanliness satisfied.  ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
3MPWNP01B,002,003,"98-PW-8999  ",8999,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
3MNCNP01A,002,001,"98-NC-8995  ",8995,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
3MNCNP01A,002,002,"98-NC-8996  ",8996,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
3MSPBP01,002,003,"98-SP-9001  ",9001,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
3MSPBP01,002,004,"98-SP-9002  ",9002,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
2MARNP01A,001,001,"98-AR-8933  ",8933,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
2MARNP01B,001,001,"98-AR-8936  ",8936,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
2MARNP01B,001,002,"98-AR-8934  ",8934,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
2MARNP01C,001,001,"98-AR-8939  ",8939,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
2MARNP01C,001,002,"98-AR-8940  ",8940,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
2MARNP01D,001,001,"98-AR-8937  ",8937,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
2MARNP01D,001,002,"98-AR-8938  ",8938,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
2MDGNC02B,003,006,"98-DG-9025  ",9025,0," "," ",1998-03-30 00:00:00.000,"0         ","0         ",NULL
2MDGNC01A,003,006,"98-DG-9113  ",9113,0," ",CHANGE OIL (WR # 940644). REDUCED OXIDATION ADDITIVE,1998-03-30 00:00:00.000,"0         ","0         ",NULL
1MRCEP01A,002,003,"98-RC-9050  ",9050,0," "," ",1998-04-07 00:00:00.000,"0         ","0         ",NULL
1MRCEP01A,002,004,"98-RC-9051  ",9051,0," "," ",1998-04-07 00:00:00.000,"0         ","0         ",NULL
1MRCEP01B,002,003,"98-RC-9052  ",9052,0," "," ",1998-04-07 00:00:00.000,"0         ","0         ",NULL
1MRCEP01B,002,004,"98-RC-9053  ",9053,0," "," ",1998-04-07 00:00:00.000,"0         ","0         ",NULL
1MRCEP01B,001,013,"98-RC-9069  ",9069,0," "," ",1998-04-07 00:00:00.000,"0         ","0         ",NULL
1MRCEP01C,002,003,"98-RC-9054  ",9054,2,000000,Turbo 68 found in oil sump.  Oil to be changed.  Maint. team leader notified and will include in work scope.  WR not required.,1998-04-07 00:00:00.000,"0         ","0         ",NULL
1MRCEP01C,001,013,"98-RC-9108  ",9108,0," ","Viscosity @ 68.57, RBOT @ 2901, Water at 20 ppm and Acid Number of 0.04.  All are acceptable.  Oil is satisfactory.",1998-04-08 00:00:00.000,"0         ","0         ",NULL
1MRCEP01D,001,013,"98-RC-9071  ",9071,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
1MRCEP01A,001,013,"98-RC-9068  ",9068,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
1MRCEP01D,002,003,"98-RC-9056  ",9056,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MCHEP01,001,006,"98-CH-8825  ",8825,0," ",RBOT test time of 181 minutes.  FTIR was satisfactory.,1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MCHBP01,001,007,"98-CH-9131  ",9131,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MCHAP01,001,007,"98-CH-8916  ",8916,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MOSNT01A,011,060,"98-OS-8942  ",8942,0," ",Oil cleanliness exceeds NAS 9 criteria. RBOT not performed on sample.  System exceeds 100 min. RBOT time.,1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MAFAK01,004,001,"98-AF-9093  ",9093,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MAFAP01,001,002,"98-AF-9092  ",9092,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MAFAP01,001,001,"98-AF-9091  ",9091,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MSPAP01,002,003,"98-SP-8969  ",8969,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MSPAP01,002,004,"98-SP-8968  ",8968,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MSIBP01,002,003,"98-SI-9049  ",9049,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MCHAP01,001,006,"98-CH-8915  ",8915,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
2MIANC01C,003,006,"98-IA-8941  ",8941,0," "," ",1998-04-08 00:00:00.000,"0         ","0         ",NULL
3MSCNP09,064,040,"98-SC-9137  ",9137,0," "," ",1998-04-09 00:00:00.000,"0         ","0         ",NULL
3MCHAP01,001,006,"98-CH-8797  ",8797,0," "," ",1998-04-09 00:00:00.000,"0         ","0         ",NULL
3MDGNC02A,003,006,"98-DG-9326  ",9326,0," "," ",1998-04-09 00:00:00.000,"0         ","0         ",NULL
3MCWNP01D,002,003,"98-CW-8873  ",8873,2,941145,change during next outage,1997-04-08 00:00:00.000,"0         ","0         ",NULL
1MCHEP01,001,006,"98-CH-9134  ",9134,0," "," ",1998-04-09 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,007,"98-CH-9323  ",9323,0," "," ",1998-04-09 00:00:00.000,"0         ","0         ",NULL
1MSIBP03,002,003,"98-SI-9139  ",9139,0," "," ",1998-04-09 00:00:00.000,"0         ","0         ",NULL
1MCHEP01,001,007,"98-CH-9133  ",9133,0," "," ",1998-04-09 00:00:00.000,"0         ","0         ",NULL
AASKNE01,006,009,"98-SK-9022  ",9022,0," "," ",1998-04-10 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,007,"98-CH-9321  ",9321,0," "," ",1998-04-10 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,006,"98-CH-9322  ",9322,0," "," ",1998-04-10 00:00:00.000,"0         ","0         ",NULL
1MSIAP01,002,003,"98-SI-9352  ",9352,0," "," ",1998-04-10 00:00:00.000,"0         ","0         ",NULL
3MLONT02B,016,008,"98-LO-9095  ",9095,0," ",PARTICLE COUNTS WERE ACCEPTABLE.  AN RBOT TIME OF 354 MINUTES RESULTED.,1998-05-05 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,006,"98-CH-9320  ",9320,0," ",RBOT TEST TIME OF 473 MINUTES,1998-05-05 00:00:00.000,"0         ","0         ",NULL
2MPWNP01A,002,003,"98-PW-9135  ",9135,0," "," ",1998-05-05 00:00:00.000,"0         ","0         ",NULL
1MIANC02,003,115,"98-IA-9023  ",9023,0," ",rbot TEST RESULT OF 256 MINUTES,1998-05-05 00:00:00.000,"0         ","0         ",NULL
1MLONT02B,016,008,"98-LO-9008  ",9008,0," ",RBOT TEST OF 498 MINUTES,1998-05-05 00:00:00.000,"0         ","0         ",NULL
1MLONT02A,016,008,"98-LO-9007  ",9007,0," ",RBOT TIME OF 545 MINUTES.  SATISFACTORY CLEANLINESS,1998-05-05 00:00:00.000,"0         ","0         ",NULL
2MPWNP01A,002,004,"98-PW-9136  ",9136,0," ","VISCOSITY IS SLIGHTLY HIGH HOWEVER PER REVIEW OF FTIR, IT IS ACCEPTABLE. ",1998-05-05 00:00:00.000,"0         ","0         ",NULL
3MDGNC01B,003,006,"98-DG-9513  ",9513,2,942583," ",1998-05-05 00:00:00.000,"0         ","0         ",NULL
1MNCNP01B,002,001,"98-NC-9410  ",9410,0," "," ",1998-05-05 00:00:00.000,"0         ","0         ",NULL
1MNCNP01B,002,002,"98-NC-9409  ",9409,0," "," ",1998-05-05 00:00:00.000,"0         ","0         ",NULL
2MNCNP01B,002,002,"98-NC-9412  ",9412,0," "," ",1998-05-05 00:00:00.000,"0         ","0         ",NULL
3JFWNFV0001,005,009,"98-FW-9413  ",9413,0," "," ",1998-05-05 00:00:00.000,"0         ","0         ",NULL
3JFWNFV0002,005,009,"98-FW-9414  ",9414,0," "," ",1998-05-05 00:00:00.000,"0         ","0         ",NULL
1MWCNE01C,007,009,"98-WC-8844  ",8844,2,940488,Oil change was requested,1998-03-26 00:00:00.000,"0         ","0         ",NULL
1MWCNE01A,007,009,"98-WC-9123  ",9123,0," ",Mineral oil dilution within 5 % limit.,1900-01-01 00:00:00.000,"0         ","0         ",NULL
1MWCNE01A,007,009,"98-WC-9123  ",9123,1,NULL,NULL,1900-01-01 00:00:00.000,"0         ","0         ",NULL
3MCHAP01,001,007,"98-CH-9591  ",9591,0," "," ",1998-05-15 00:00:00.000,"0         ","0         ",NULL
3MDGNC02B,003,006,"98-DG-9639  ",9639,0," "," ",1998-05-15 00:00:00.000,"0         ","0         ",NULL
1MSPBP01,002,003,"98-SP-9637  ",9637,0," "," ",1998-05-15 00:00:00.000,"0         ","0         ",NULL
3MECAE01,007,009,"98-EC-9611  ",9611,0," ",Lubricant acceptable,1998-05-15 00:00:00.000,"0         ","0         ",NULL
3MECBE01,007,009,"98-EC-9640  ",9640,0," "," ",1998-05-15 00:00:00.000,"0         ","0         ",NULL
3MDGNC01A,003,006,"98-DG-9762  ",9762,0," "," ",1998-06-02 00:00:00.000,"0         ","0         ",NULL
3MCDNP01C,002,003,"98-CD-9712  ",9712,0," "," ",1998-06-03 00:00:00.000,"0         ","0         ",NULL
3MCDNP01B,002,003,"98-CD-9711  ",9711,0," "," ",1998-06-03 00:00:00.000,"0         ","0         ",NULL
3MCDNP01A,002,003,"98-CD-9710  ",9710,0," "," ",1998-06-03 00:00:00.000,"0         ","0         ",NULL
1MCDNP01C,002,003,"98-CD-9708  ",9708,0," "," ",1998-06-03 00:00:00.000,"0         ","0         ",NULL
1MCDNP01A,002,003,"98-CD-9706  ",9706,0," "," ",1998-06-03 00:00:00.000,"0         ","0         ",NULL
3MZFNG01,034,047,"98-ZF-9646  ",9646,0," "," ",1998-06-05 00:00:00.000,"0         ","0         ",NULL
3MZFNG01,033,073,"98-ZF-9647  ",9647,0," "," ",1998-06-05 00:00:00.000,"0         ","0         ",NULL
3MZFNG01,054,047,"98-ZF-9645  ",9645,0," "," ",1998-06-05 00:00:00.000,"0         ","0         ",NULL
3MZFNG01,033,047,"98-ZF-9648  ",9648,0," "," ",1998-06-05 00:00:00.000,"0         ","0         ",NULL
1MSPAP01,002,003,"98-SP-9754  ",9754,0," "," ",1998-06-05 00:00:00.000,"0         ","0         ",NULL
1MSPAP01,002,004,"98-SP-9755  ",9755,0," "," ",1998-06-05 00:00:00.000,"0         ","0         ",NULL
3MZFNG02,107,047,"98-ZF-9649  ",9649,0," "," ",1998-06-05 00:00:00.000,"0         ","0         ",NULL
2MCHEP01,001,007,"98-CH-9730  ",9730,0," "," ",1998-06-05 00:00:00.000,"0         ","0         ",NULL
2MWCNE01A,007,009,"98-WC-9030  ",9030,2,943561,change oil due to resample of oil with sample 9739,1998-06-05 00:00:00.000,"0         ","0         ",NULL
2MCONT01,019,009,"98-CO-9709  ",9709,0," "," ",1998-06-06 00:00:00.000,"0         ","0         ",NULL
3MCONT01,019,009,"98-CO-9744  ",9744,0," "," ",1998-06-06 00:00:00.000,"0         ","0         ",NULL
2MOSNT01B,011,060,"98-OS-9738  ",9738,0," "," ",1998-06-06 00:00:00.000,"0         ","0         ",NULL
2MDGNC02B,003,006,"98-DG-9820  ",9820,0," "," ",1998-06-15 00:00:00.000,"0         ","0         ",NULL
3MCHBP01,001,007,"98-CH-9826  ",9826,0," "," ",1998-06-15 00:00:00.000,"0         ","0         ",NULL
2MCHEP01,001,006,"98-CH-9731  ",9731,0," "," ",1998-06-29 00:00:00.000,"0         ","0         ",NULL
1MTCNP01A,002,001,"98-TC-9795  ",9795,0," "," ",1998-06-30 00:00:00.000,"0         ","0         ",NULL
1MTCNP01A,002,002,"98-TC-9796  ",9796,0," "," ",1998-06-30 00:00:00.000,"0         ","0         ",NULL
3MCHEP01,001,007,"98-CH-9948  ",9948,0," "," ",1998-06-30 00:00:00.000,"0         ","0         ",NULL
3MZFNG01,052,007,"98-ZF-9786  ",9786,0," "," ",1998-06-30 00:00:00.000,"0         ","0         ",NULL
3MCHEP01,001,006,"98-CH-8631  ",8631,2,945650,RBOT time approaching 100 minutes,1998-07-01 00:00:00.000,"0         ","0         ",NULL
1MSPBP01,002,004,"98-SP-9635  ",9635,2,945651,Change oil to remove debris at lower bearing,1998-07-01 00:00:00.000,"0         ","0         ",NULL
3MOSNT01A,011,060,"98-OS-9782  ",9782,0," ",Oil cleanliness is satisfactory,1998-07-01 00:00:00.000,"0         ","0         ",NULL
3MCWNA02L,031,009,"98-CW-9681  ",9681,2,943527," ",1998-07-01 00:00:00.000,"0         ","0         ",NULL
3MCWNA03F,031,009,"98-CW-9691  ",9691,2,943529," ",1998-07-01 00:00:00.000,"0         ","0         ",NULL
3MCWNA03J,031,009,"98-CW-9695  ",9695,2,943529," ",1998-07-01 00:00:00.000,"0         ","0         ",NULL
AMDGNH0T01,006,009,"98-DG-9602  ",9602,0," "," ",1998-07-01 00:00:00.000,"0         ","0         ",NULL
2MLONT02B,016,008,"98-LO-9824  ",9824,0," ",OIL CLEANLINESS IS SATISFACTORY,1998-07-01 00:00:00.000,"0         ","0         ",NULL
2MOSNT01A,011,060,"98-OS-9737  ",9737,0," ",CLEANLINESS IS SATISFACTORY,1998-07-01 00:00:00.000,"0         ","0         ",NULL
1MDGNC01B,003,006,"98-DG-9930  ",9930,0," "," ",1998-07-01 00:00:00.000,"0         ","0         ",NULL
2MCHAP01,001,007,"98-CH-9728  ",9728,0," ",iron ppm is constant,1998-07-02 00:00:00.000,"0         ","0         ",NULL
AMFPNM01A,006,006,"98-FP-9751  ",9751,0," "," ",1998-07-02 00:00:00.000,"0         ","0         ",NULL
2MAFAK01,004,001,"98-AF-9931  ",9931,0," "," ",1998-07-02 00:00:00.000,"0         ","0         ",NULL
2MWCNE01B,007,009,"98-WC-9934  ",9934,2,see ab,"The oil had an incorrect percentage of Tellus and HFC oil.  Per previous conversation, the oil change recommendation was conveyed to the Main. Engr. He agreed to take the lead and initiate proper paper.",1998-07-08 00:00:00.000,"0         ","0         ",NULL
3MWCNE01B,007,009,"98-WC-9922  ",9922,0," ",HFC of 84 (75 sat),1998-07-08 00:00:00.000,"0         ","0         ",NULL
1MOSNT01A,011,060,"98-OS-9718  ",9718,1,see ab,"Oil cleanliness exceeds criteria.  Recommend monitoring with next routine sample prior to field recommendations to clean the oil.  Note, system oil is clean in turbines.",1998-07-08 00:00:00.000,"0         ","0         ",NULL
3MZFNG02,224,007,"98-ZF-9650  ",9650,0," "," ",1998-07-15 00:00:00.000,"0         ","0         ",NULL
2MTCNP01A,002,001,"98-TC-9959  ",9959,0," "," ",1998-07-16 00:00:00.000,"0         ","0         ",NULL
1MCHEP01,001,007,"98-CH-9952  ",9952,0," "," ",1998-07-16 00:00:00.000,"0         ","0         ",NULL
3MSPAP01,002,004,"98-SP-9941  ",9941,0," ",Some debris found in oil sample,1998-07-16 00:00:00.000,"0         ","0         ",NULL
2MPWNP01A,002,004,"98-PW-9964  ",9964,1,945222,"Maint. Engineer contacted, re-sample was recommended",1998-07-16 00:00:00.000,"0         ","0         ",NULL
2MNCNP01A,002,001,"98-NC-9967  ",9967,0," ",Viscosity of 100 is correct. Acceptance criteria in error. Oil is satisfactory.,1998-07-21 00:00:00.000,"0         ","0         ",NULL
2MEDNP01B,002,003,"98-ED-9975  ",9975,0," "," ",1998-07-21 00:00:00.000,"0         ","0         ",NULL
2MEDNP01A,002,003,"98-ED-9976  ",9976,0," "," ",1998-07-21 00:00:00.000,"0         ","0         ",NULL
3MSIAP03,002,003,"98-SI-9965  ",9965,0," "," ",1998-07-21 00:00:00.000,"0         ","0         ",NULL
1MSCNP13,064,040,"98-SC-10049 ",10049,0," "," ",1998-07-21 00:00:00.000,"0         ","0         ",NULL
2MAFNP01,002,002,"98-AF-10069 ",10069,0," "," ",1998-07-21 00:00:00.000,"0         ","0         ",NULL
2MSIBP03,002,003,"98-SI-10070 ",10070,0," "," ",1998-07-21 00:00:00.000,"0         ","0         ",NULL
2MSPBP01,002,004,"98-SP-10032 ",10032,0," ",Trace levels of iron found in oil sample,1998-07-21 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,007,"98-CH-9983  ",9983,2,946497,debris in oil. change recommended,1998-07-21 00:00:00.000,"0         ","0         ",NULL
3MCHAP01,001,006,"98-CH-9743  ",9743,0," "," ",1998-07-21 00:00:00.000,"0         ","0         ",NULL
1MCONT01,019,009,"98-CO-9636  ",9636,0," ",The resample for next two samples had acceptable oil cleanliness. Sample technique caused high values.,1998-07-21 00:00:00.000,"0         ","0         ",NULL
3MOSNT01B,011,060,"98-OS-9783  ",9783,1,0,water exceeded limit. Control was notified and agreed to address. Acceptable pending next routine sample.,1998-07-21 00:00:00.000,"0         ","0         ",NULL
3MTCNP01B,002,001,"98-TC-9789  ",9789,0," "," ",1998-07-21 00:00:00.000,"0         ","0         ",NULL
3MTCNP01B,002,002,"98-TC-9790  ",9790,0," "," ",1998-07-21 00:00:00.000,"0         ","0         ",NULL
2MPCBP01,001,019,"98-PC-9808  ",9808,0," ","Viscosity slightly above criteria, oil changed with sample",1998-07-22 00:00:00.000,"0         ","0         ",NULL
2MCWNA03D,031,009,"98-CW-9714  ",9714,0," "," ",1998-07-22 00:00:00.000,"0         ","0         ",NULL
2MCWNA03H,031,009,"98-CW-9797  ",9797,0," ",Viscosity is below the specification.  Wear metals are trending flat.,1998-07-22 00:00:00.000,"0         ","0         ",NULL
3MARNP01A,001,002,"98-AR-10147 ",10147,0," ",Slightly low viscosity.  Wear metals flat. Continue to monitor at existing frequeny.,1998-07-27 00:00:00.000,"0         ","0         ",NULL
3MARNP01B,001,001,"98-AR-10148 ",10148,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
3MARNP01B,001,002,"98-AR-10149 ",10149,0," ","Viscosity slightly low, present monitoring interval is satisfactory to allow continued usage.",1998-07-27 00:00:00.000,"0         ","0         ",NULL
3MARNP01C,001,001,"98-AR-10150 ",10150,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
3MARNP01C,001,002,"98-AR-10151 ",10151,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
3MARNP01D,001,001,"98-AR-10152 ",10152,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
2MCWNP01A,002,003,"98-CW-10138 ",10138,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
2MCWNP01B,002,003,"98-CW-10139 ",10139,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
2MCWNP01C,002,003,"98-CW-10140 ",10140,0," ",Slightly abnormal water content,1998-07-27 00:00:00.000,"0         ","0         ",NULL
2MCWNP01D,002,003,"98-CW-10141 ",10141,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
1MAFAK01,004,001,"98-AF-10085 ",10085,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
1MAFAP01,001,001,"98-AF-10086 ",10086,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
1MAFAP01,001,002,"98-AF-10087 ",10087,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
2EPEAG01,010,002,"98-PE-10088 ",10088,0," ",viscosity is slightly low.  Trend this condition using routine intevals,1900-01-01 00:00:00.000,"0         ","0         ",NULL
2EPEAG01,010,002,"98-PE-10088 ",10088,1,NULL,NULL,1998-07-27 00:00:00.000,"0         ","0         ",NULL
3MCHAP01,001,007,"98-CH-10130 ",10130,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
3MWCNE02,007,009,"98-WC-10155 ",10155,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
1MNCNP01A,002,001,"98-NC-9774  ",9774,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
1MNCNP01A,002,002,"98-NC-9775  ",9775,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
1MOSNT01B,011,060,"98-OS-9719  ",9719,0," ",high particle counts. sample contamination is expected. Monitor at normal intervals,1998-07-27 00:00:00.000,"0         ","0         ",NULL
2MAFNP01,002,001,"98-AF-10068 ",10068,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
1MCHAP01,001,006,"98-CH-9982  ",9982,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,006,"98-CH-10038 ",10038,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
1MCHBP01,001,007,"98-CH-10039 ",10039,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
2MSIAP01,002,003,"98-SI-9972  ",9972,0," "," ",1998-07-27 00:00:00.000,"0         ","0         ",NULL
2MIANC01C,003,006,"98-IA-10000 ",10000,0," ",viscosity low. WR # 944471 in place to change oil per earlier LCDE evaluation,1998-07-27 00:00:00.000,"0         ","0         ",NULL
2MEWBP01,001,001,"98-EW-10029 ",10029,0," ",Viscosity slightly high....oil changed with sample,1998-07-27 00:00:00.000,"0         ","0         ",NULL
2MEWBP01,001,002,"98-EW-10030 ",10030,0," ",slightly high viscosity. Oil satisfactory in performance at time of oil change.,1998-07-27 00:00:00.000,"0         ","0         ",NULL
3MSCNP12,064,040,"99-SC-11305 ",11305,0," "," ",1999-01-19 00:00:00.000,"0         ","0         ",NULL
3MSCNP11,064,040,"99-SC-11304 ",11304,0," "," ",1999-01-19 00:00:00.000,"0         ","0         ",NULL
2MCHBP01,001,006,"99-CH-11222 ",11222,0," "," ",1999-01-19 00:00:00.000,"0         ","0         ",NULL
2MARNP01D,001,047,"99-AR-11370 ",11370,0," ","Viscosity below criteria however, provides acceptable film. (ISO 150 used previously)",1999-01-19 00:00:00.000,"0         ","0         ",NULL
1MDGBH01,006,009,"99-DG-11258 ",11258,0," ",Telfon tape found in sample.  Main Engineer (Hoffman) notified.  Recommended to trend.,1999-01-19 00:00:00.000,"0         ","0         ",NULL
2MZFNG02,202,007,"99-ZF-11335 ",11335,2,954833," ",1999-01-28 00:00:00.000,"0         ","0         ",NULL
2MZFNG02,169,007,"99-ZF-11328 ",11328,0," "," ",1999-01-28 00:00:00.000,"0         ","0         ",NULL
2MSPBP01,002,004,"99-SP-11287 ",11287,0," "," ",1999-01-28 00:00:00.000,"0         ","0         ",NULL
2MSIAP03,002,003,"99-SI-11384 ",11384,0," "," ",1999-01-28 00:00:00.000,"0         ","0         ",NULL
3JEDNUV0032,097,040,"99-ED-11428 ",11428,0," ",Barium represents Mobil vaportech which is not used.. Ba is not applicable,1999-01-28 00:00:00.000,"0         ","0         ",NULL
