ID,group_name,valueat,tagNumber,component,location,exclude,excluded_on,fname
413,"Mtr Gen Mtr End                         ",31,1MSFNM01A,165,190,NULL,NULL,NULL
414,"Mtr Gen Mtr End                         ",31,1MSFNM01B,165,190,NULL,NULL,
5120,"V - SMB-000 HBC-0                       ",47,1JSIBHV0689,002,066,NULL,NULL,NULL
416,"Mtr Gen Mtr End                         ",31,2MSFNM01B,165,190,NULL,NULL,
4151,"V - SMB-00 Pinion 8910 mild             ",55,1JSGEHV0044,002,066,NULL,NULL,NULL
418,"Mtr Gen Mtr End                         ",31,3MSFNM01B,165,190,NULL,NULL,
4294,"V - MT SMB-3-60 Gear                    ",60,1JMTNUV0330A,097,040,NULL,NULL,NULL
420,"Mtr Gen Gen End                         ",32,1MSFNM01B,165,191,NULL,NULL,
421,"Mtr Gen Gen End                         ",32,2MSFNM01A,165,191,NULL,NULL,
422,"Mtr Gen Gen End                         ",32,2MSFNM01B,165,191,NULL,NULL,
424,"Mtr Gen Gen End                         ",32,3MSFNM01B,165,191,NULL,NULL,
2592,"RCP Thrust Brg                          ",129,1MRCEP01C,001,013,NULL,NULL,
3594,"U2 tower gear                           ",5,2MCWNA01B,031,009,NULL,NULL,NULL
427,"Fuel Pool Pmp Brg                       ",33,2MPCBP01,001,019,NULL,NULL,
429,"Fuel Pool Pmp Brg                       ",33,3MPCBP01,001,019,NULL,NULL,
458,"RCP Snubber                             ",35,3MRCEP01S,017,153,NULL,NULL,
3334,"MT SMC-04 Gear                          ",42,3JMTNHV0251,097,040,NULL,NULL,NULL
473,"Turbine Control                         ",37,1MCONT01,016,009,NULL,NULL,NULL
2593,"RCP Thrust Brg                          ",129,1MRCEP01D,001,013,NULL,NULL,
3598,"V - 40A/29 - gear -mild                 ",44,2JCDNHV0031,097,040,NULL,NULL,NULL
2595,"RCP Thrust Brg                          ",129,2MRCEP01B,001,013,NULL,NULL,
2596,"RCP Thrust Brg                          ",129,2MRCEP01C,001,013,NULL,NULL,
492,"Compressor Filters                      ",40,2MIANC01A,003,172,NULL,NULL,
500,"Compressor Filters                      ",40,1MIANC02,003,172,NULL,NULL,NULL
586,"MT SMC-04 LS                            ",41,1JMTNHV0316,099,040,NULL,NULL,NULL
587,"MT SMC-04 LS                            ",41,3JMTNHV0246,099,040,NULL,NULL,
4414,"V - SMB-0 pinion 8910                   ",114,2JSIAHV0687,002,066,NULL,NULL,NULL
629,"MT SMC-04 Gear                          ",42,1JMTNHV0247,097,040,NULL,NULL,
3153,"MT SMC-04 Gear                          ",42,1JMTNHV0248,097,040,NULL,NULL,NULL
631,"MT SMC-04 Gear                          ",42,1JMTNHV0249,097,040,NULL,NULL,
632,"MT SMC-04 Gear                          ",42,1JMTNHV0251,097,040,NULL,NULL,
633,"MT SMC-04 Gear                          ",42,1JMTNHV0252,097,040,NULL,NULL,
5357,"Cont. Spray Mtr Upper                   ",149,1MSIAP03,002,003,NULL,NULL,NULL
635,"MT SMC-04 Gear                          ",42,1JMTNHV0254,097,040,NULL,NULL,
636,"MT SMC-04 Gear                          ",42,1JMTNHV0255,097,040,NULL,NULL,
637,"MT SMC-04 Gear                          ",42,1JMTNHV0256,097,040,NULL,NULL,
638,"MT SMC-04 Gear                          ",42,1JMTNHV0257,097,040,NULL,NULL,
3864,"V - series 2000 MG05A gear              ",68,3JCWNUV0006,097,040,NULL,NULL,NULL
640,"MT SMC-04 Gear                          ",42,1JMTNHV0259,097,040,NULL,NULL,
641,"MT SMC-04 Gear                          ",42,1JMTNHV0260,097,040,NULL,NULL,
642,"MT SMC-04 Gear                          ",42,1JMTNHV0315,097,040,NULL,NULL,
643,"MT SMC-04 Gear                          ",42,1JMTNHV0321,097,040,NULL,NULL,
644,"MT SMC-04 Gear                          ",42,1JMTNHV0322,097,040,NULL,NULL,
645,"MT SMC-04 Gear                          ",42,1JMTNHV0327A,097,040,NULL,NULL,
646,"MT SMC-04 Gear                          ",42,1JMTNHV0327B,097,040,NULL,NULL,
647,"MT SMC-04 Gear                          ",42,1JMTNHV0327C,097,040,NULL,NULL,
648,"MT SMC-04 Gear                          ",42,1JMTNHV0327D,097,040,NULL,NULL,
649,"MT SMC-04 Gear                          ",42,1JMTNHV0327E,097,040,NULL,NULL,
650,"MT SMC-04 Gear                          ",42,1JMTNHV0327F,097,040,NULL,NULL,
651,"MT SMC-04 Gear                          ",42,1JMTNHV0327G,097,040,NULL,NULL,
652,"MT SMC-04 Gear                          ",42,1JMTNHV0327H,097,040,NULL,NULL,
653,"MT SMC-04 Gear                          ",42,1JMTNHV0374,097,040,NULL,NULL,
768,"MT SMC-04 Gear                          ",42,1JMTNHV0375,097,040,NULL,NULL,NULL
4647,"Cooling tower motor bearings            ",229,2MCWNA01F,031,047,NULL,NULL,
4972,"AF pmp brgs                             ",24,2MAFNP01,001,001,NULL,NULL,NULL
4745,"AF pmp brgs                             ",24,2MAFNP01,001,002,NULL,NULL,NULL
364,"AF pmp brgs                             ",24,3MAFAP01,001,002,NULL,NULL,
3456,"Generator - Em Dies                     ",158,1EPEBG02,010,002,NULL,NULL,NULL
4744,"AF pmp brgs                             ",24,3MAFBP01,001,002,NULL,NULL,NULL
367,"AF pmp brgs                             ",24,3MAFNP01,001,001,NULL,NULL,
3382,"V - SMB-000 HBC-0 LS                    ",49,3MHCNM01C,099,040,NULL,NULL,NULL
3388,"water rec compressor                    ",185,-AWPSNC01B,003,009,NULL,NULL,NULL
387,"EW Pmp Brgs                             ",27,3MEWAP01,001,001,NULL,NULL,
438,"SG Snubber                              ",34,3MRCEE01S,017,176,NULL,NULL,
3459,"A F Mtr driven Mtr                      ",14,1MAFBP01,002,002,NULL,NULL,NULL
3687,"V - SMB - 00 Gear -Oil                  ",187,3JSGNHV1142,097,040,NULL,NULL,
588,"MT SMC-04 LS                            ",41,3JMTNHV0247,099,040,NULL,NULL,
589,"MT SMC-04 LS                            ",41,3JMTNHV0248,099,040,NULL,NULL,
590,"MT SMC-04 LS                            ",41,3JMTNHV0249,099,040,NULL,NULL,
591,"MT SMC-04 LS                            ",41,3JMTNHV0251,099,040,NULL,NULL,
592,"MT SMC-04 LS                            ",41,3JMTNHV0252,099,040,NULL,NULL,
4446,"LPSI shaft bearing                      ",218,3MSIBP01,002,194,NULL,NULL,
594,"MT SMC-04 LS                            ",41,3JMTNHV0254,099,040,NULL,NULL,
595,"MT SMC-04 LS                            ",41,3JMTNHV0255,099,040,NULL,NULL,
596,"MT SMC-04 LS                            ",41,3JMTNHV0256,099,040,NULL,NULL,
597,"MT SMC-04 LS                            ",41,3JMTNHV0257,099,040,NULL,NULL,
598,"MT SMC-04 LS                            ",41,3JMTNHV0258,099,040,NULL,NULL,
599,"MT SMC-04 LS                            ",41,3JMTNHV0259,099,040,NULL,NULL,
600,"MT SMC-04 LS                            ",41,3JMTNHV0260,099,040,NULL,NULL,
601,"MT SMC-04 LS                            ",41,3JMTNHV0315,099,040,NULL,NULL,
602,"MT SMC-04 LS                            ",41,3JMTNHV0316,099,040,NULL,NULL,
603,"MT SMC-04 LS                            ",41,3JMTNHV0321,099,040,NULL,NULL,
604,"MT SMC-04 LS                            ",41,3JMTNHV0322,099,040,NULL,NULL,
605,"MT SMC-04 LS                            ",41,3JMTNHV0327A,099,040,NULL,NULL,
606,"MT SMC-04 LS                            ",41,3JMTNHV0327B,099,040,NULL,NULL,
607,"MT SMC-04 LS                            ",41,3JMTNHV0327C,099,040,NULL,NULL,
608,"MT SMC-04 LS                            ",41,3JMTNHV0327D,099,040,NULL,NULL,
609,"MT SMC-04 LS                            ",41,3JMTNHV0327E,099,040,NULL,NULL,
610,"MT SMC-04 LS                            ",41,3JMTNHV0327F,099,040,NULL,NULL,
611,"MT SMC-04 LS                            ",41,3JMTNHV0327G,099,040,NULL,NULL,
612,"MT SMC-04 LS                            ",41,3JMTNHV0327H,099,040,NULL,NULL,
613,"MT SMC-04 LS                            ",41,3JMTNHV0374,099,040,NULL,NULL,
614,"MT SMC-04 LS                            ",41,3JMTNHV0375,099,040,NULL,NULL,
615,"MT SMC-04 LS                            ",41,3JMTNHV0376,099,040,NULL,NULL,
616,"MT SMC-04 LS                            ",41,3JMTNHV0377,099,040,NULL,NULL,
617,"MT SMC-04 LS                            ",41,3JMTNHV0380,099,040,NULL,NULL,
4448,"LPSI shaft bearing                      ",218,2MSIBP01,002,194,NULL,NULL,
619,"MT SMC-04 LS                            ",41,3JMTNHV0388A,099,040,NULL,NULL,
620,"MT SMC-04 LS                            ",41,3JMTNHV0388B,099,040,NULL,NULL,
621,"MT SMC-04 LS                            ",41,3JMTNHV0388C,099,040,NULL,NULL,
622,"MT SMC-04 LS                            ",41,3JMTNHV0388D,099,040,NULL,NULL,
623,"MT SMC-04 LS                            ",41,3JMTNHV0389A,099,040,NULL,NULL,
5141,"RCP Thrust Brg                          ",129,1MRCEP01B,001,013,NULL,NULL,NULL
625,"MT SMC-04 LS                            ",41,3JMTNHV0389C,099,040,NULL,NULL,
626,"MT SMC-04 LS                            ",41,3JMTNHV0389D,099,040,NULL,NULL,
4591,"V - SMB-00 Pinion 8910 mild             ",55,1JSIAUV0637,002,066,NULL,NULL,NULL
655,"MT SMC-04 Gear                          ",42,1JMTNHV0376,097,040,NULL,NULL,
656,"MT SMC-04 Gear                          ",42,1JMTNHV0377,097,040,NULL,NULL,
4465,"V - SMB-000 LS 8910                     ",95,2JRDAUV0023,099,040,NULL,NULL,NULL
658,"MT SMC-04 Gear                          ",42,1JMTNHV0381,097,040,NULL,NULL,
3732,"Cranes - omala 220                      ",191,-3MZFNG01,054,230,NULL,NULL,NULL
660,"MT SMC-04 Gear                          ",42,1JMTNHV0388B,097,040,NULL,NULL,
661,"MT SMC-04 Gear                          ",42,1JMTNHV0388C,097,040,NULL,NULL,
662,"MT SMC-04 Gear                          ",42,1JMTNHV0388D,097,040,NULL,NULL,
663,"MT SMC-04 Gear                          ",42,1JMTNHV0389A,097,040,NULL,NULL,
5299,"SHC 630 as gearcase                     ",235,1MZCNG01,169,007,NULL,NULL,NULL
665,"MT SMC-04 Gear                          ",42,1JMTNHV0389C,097,040,NULL,NULL,
666,"MT SMC-04 Gear                          ",42,1JMTNHV0389D,097,040,NULL,NULL,
667,"MT SMC-04 Gear                          ",42,2JMTNHV0246,097,040,NULL,NULL,
708,"MT SMC-04 Gear                          ",42,3JMTNHV0246,097,040,NULL,NULL,
709,"MT SMC-04 Gear                          ",42,3JMTNHV0247,097,040,NULL,NULL,
710,"MT SMC-04 Gear                          ",42,3JMTNHV0248,097,040,NULL,NULL,
3393,"V - SMB-000 gear 8910                   ",97,3JEDNPV0030,097,040,NULL,NULL,NULL
4119,"security diesel                         ",189,AASKNE01,006,006,NULL,NULL,NULL
713,"MT SMC-04 Gear                          ",42,3JMTNHV0252,097,040,NULL,NULL,
5283,"SHC 630 as gearcase                     ",235,1MZCNG11,321,107,NULL,NULL,NULL
715,"MT SMC-04 Gear                          ",42,3JMTNHV0254,097,040,NULL,NULL,
4058,"Crane gearbox with Omala 320            ",181,3MZFNG01,167,007,NULL,NULL,NULL
717,"MT SMC-04 Gear                          ",42,3JMTNHV0256,097,040,NULL,NULL,
718,"MT SMC-04 Gear                          ",42,3JMTNHV0257,097,040,NULL,NULL,
719,"MT SMC-04 Gear                          ",42,3JMTNHV0258,097,040,NULL,NULL,
3891,"aux compressor                          ",168,AMZYNE0X1,003,009,NULL,NULL,NULL
721,"MT SMC-04 Gear                          ",42,3JMTNHV0260,097,040,NULL,NULL,
722,"MT SMC-04 Gear                          ",42,3JMTNHV0315,097,040,NULL,NULL,
723,"MT SMC-04 Gear                          ",42,3JMTNHV0316,097,040,NULL,NULL,
724,"MT SMC-04 Gear                          ",42,3JMTNHV0321,097,040,NULL,NULL,
725,"MT SMC-04 Gear                          ",42,3JMTNHV0322,097,040,NULL,NULL,
363,"AF pmp brgs                             ",24,3MAFAP01,001,001,NULL,NULL,
4771,"RCP Thrust Brg                          ",129,2MRCEP01D,001,013,NULL,NULL,NULL
374,"Essen Chiller                           ",25,3MECAE01,007,009,NULL,NULL,
399,"EW Mtr Brgs                             ",28,3MEWAP01,002,001,NULL,NULL,
2756,"SG Snubber                              ",34,2MRCEE01S,017,176,NULL,NULL,NULL
3155,"RCP Thrust Brg                          ",129,3MRCEP01A,001,013,NULL,NULL,NULL
2599,"RCP Thrust Brg                          ",129,3MRCEP01B,001,013,NULL,NULL,
2600,"RCP Thrust Brg                          ",129,3MRCEP01C,001,013,NULL,NULL,
3179,"RCP Thrust Brg                          ",129,3MRCEP01D,001,013,NULL,NULL,NULL
3650,"V - 5AB/29 gear                         ",70,2JSGNUV0031,097,040,NULL,NULL,NULL
5089,"fuel bldg crane reducers                ",174,3MZTNG01,052,113,NULL,NULL,NULL
4654,"Cooling tower motor bearings            ",229,2MCWNA01J,002,001,NULL,NULL,
496,"Compressor Filters                      ",40,3MIANC01A,003,172,NULL,NULL,
4500,"V-5AB/29 gear NQR key                   ",221,3JSGNUV0032,097,040,NULL,NULL,
4831,"U2 tower gear                           ",5,2MCWNA03M,031,009,NULL,NULL,NULL
546,"MT SMC-04 LS                            ",41,2JMTNHV0246,099,040,NULL,NULL,
766,"MT SMC-04 Pinion                        ",43,3JMTNHV0246,002,066,NULL,NULL,
5191,"fuel crane bridge reducers              ",177,1MZFNG02,260,007,NULL,NULL,NULL
771,"V - 40A/29 - gear -mild                 ",44,1JCDNHV0032,097,040,NULL,NULL,
2893,"RCP Snubber                             ",35,1MRCEP01S,017,155,NULL,NULL,NULL
3608,"V - EB-30 gear grease lubed             ",87,2JCDNHV0001,097,040,NULL,NULL,NULL
774,"V - 40A/29 - gear -mild                 ",44,1JCDNUV0214B,097,040,NULL,NULL,
775,"V - 40A/29 - gear -mild                 ",44,1JCDNUV0215A,097,040,NULL,NULL,
776,"V - 40A/29 - gear -mild                 ",44,1JCDNUV0215B,097,040,NULL,NULL,
777,"V - 40A/29 - gear -mild                 ",44,1JCDNUV0216A,097,040,NULL,NULL,
778,"V - 40A/29 - gear -mild                 ",44,1JCDNUV0216B,097,040,NULL,NULL,
780,"V - 40A/29 - gear -mild                 ",44,2JCDNHV0032,097,040,NULL,NULL,
781,"V - 40A/29 - gear -mild                 ",44,2JCDNHV0033,097,040,NULL,NULL,
782,"V - 40A/29 - gear -mild                 ",44,2JCDNUV0214A,097,040,NULL,NULL,
783,"V - 40A/29 - gear -mild                 ",44,2JCDNUV0214B,097,040,NULL,NULL,
784,"V - 40A/29 - gear -mild                 ",44,2JCDNUV0215A,097,040,NULL,NULL,
785,"V - 40A/29 - gear -mild                 ",44,2JCDNUV0215B,097,040,NULL,NULL,
786,"V - 40A/29 - gear -mild                 ",44,2JCDNUV0216A,097,040,NULL,NULL,
787,"V - 40A/29 - gear -mild                 ",44,2JCDNUV0216B,097,040,NULL,NULL,
788,"V - 40A/29 - gear -mild                 ",44,3JCDNHV0031,097,040,NULL,NULL,
789,"V - 40A/29 - gear -mild                 ",44,3JCDNHV0032,097,040,NULL,NULL,
790,"V - 40A/29 - gear -mild                 ",44,3JCDNHV0033,097,040,NULL,NULL,
791,"V - 40A/29 - gear -mild                 ",44,3JCDNUV0214A,097,040,NULL,NULL,
792,"V - 40A/29 - gear -mild                 ",44,3JCDNUV0214B,097,040,NULL,NULL,
793,"V - 40A/29 - gear -mild                 ",44,3JCDNUV0215A,097,040,NULL,NULL,
794,"V - 40A/29 - gear -mild                 ",44,3JCDNUV0215B,097,040,NULL,NULL,
795,"V - 40A/29 - gear -mild                 ",44,3JCDNUV0216A,097,040,NULL,NULL,
3675,"turbine oil - GST                       ",190,2MLONT02B,016,011,NULL,NULL,
2920,"Bridge Drive Motors                     ",161,2MZCNG01,035,009,NULL,NULL,
4655,"Cooling tower motor bearings            ",229,2MCWNA01J,002,002,NULL,NULL,
4083,"Cranes - omala 220                      ",191,2MZFNG01,033,145,NULL,NULL,NULL
4130,"Cont. Spray Mtr Upper                   ",149,3MSIAP03,002,003,NULL,NULL,NULL
5115,"Essen Chiller                           ",25,1MECAE01,007,009,NULL,NULL,NULL
