Site,Equipment,EquipName,EquipModel,EquipDesignator,EquipSN,MajorCommand,OperatingActivity,Port,SampDate,SampOrderSeq,SampNum,ProcDate,ProcTime,SoftwareVer,ReservoirCap,FilterRating,FluidType,WaterLimit,ISO4Limit,ISO6Limit,ISO14Limit,NASLimit,NAVAirLimit,CharnLimit,HALLimit,SAELimitGT4,SAELimitGT6,SAELimitGT14,SAELimitGT21,SAELimitGT38,SAELimitGT70,HrsMilesOilChange,HrsMilesOverhaul,OilAdded,OperatingHours,LNFNum,OperatorID,Notes,ConcentrationMult,MDiamCum5,MDiamCum10,MDiamCum15,MDiamCum20,MDiamCum25,MDiamCum50,MDiamCum100,MDiamMaxSize,MDiamMeanSize,MDiamStdDev,ISO4,ISO6,ISO14,NAS,NAVAIR,CHARN,HAL,SAE,CDiamCum4,CDiamCum5,CDiamCum6,CDiamCum10,CDiamCum14,CDiamCum15,CDiamCum20,CDiamCum21,CDiamCum25,CDiamCum38,CDiamCum50,CDiamCum70,CDiamCum100,WaterIndex,CutCum20,CutCum25,CutCum50,CutCum100,CutMaxSize,CutCntMean,CutCntStdDev,SlideCum20,SlideCum25,SlideCum50,SlideCum100,SlideMaxSize,SlideCntMean,SlideCntStdDev,FatCum20,FatCum25,FatCum50,FatCum100,FatMaxSize,FatCntMean,FatCntStdDev,OxideCum20,OxideCum25,OxideCum50,OxideCum100,OxideMaxSize,OxideCntMean,OxideCntStdDev,OtherCum20,OtherCum25,OtherCum50,OtherCum100,OtherMaxSize,OtherCntMean,OtherCntStdDev,Fibers,UserSize1,UserCnt1,UserSize2,UserCnt2,UserSize3,UserCnt3,UserSize4,UserCnt4,UserSize5,UserCnt5,UserSize6,UserCnt6,SAE4,SAE6,SAE14,SAE21,SAE38,SAE70,SAEmax,PctSoot,BSW,CFD,GOST,TotalFerrous,FerrousMaxDiam,FerrousMeanDiam,FerrousDiamStdev,Ferrous25,Ferrous38,Ferrous50,Ferrous100,FerrousStatus,SlidingLimit20,SlidingLimit25,SlidingLimit50,SlidingLimit100,SlidingLimitTotal,FatigueLimit20,FatigueLimit25,FatigueLimit50,FatigueLimit100,FatigueLimitTotal,CuttingLimit20,CuttingLimit25,CuttingLimit50,CuttingLimit100,CuttingLimitTotal,NonMetallicLimit20,NonMetallicLimit25,NonMetallicLimit50,NonMetallicLimit100,NonMetallicLimitTotal,SootLimit,GOSTLimit
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-05 00:00:00.000,1,55657,2018-03-05 00:00:00.000,09:46:57.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,7970.28,1124.37,25.01,7.7,0,0,0,22,5.74,1.82,20,17,8,9,6,4400,17,10,7953.71,3146.86,1107.8,32.32,1.54,1.54,0,0,0,0,0,0,0,0,1.54,0,0,0,22.85,22.85,0,1.54,0,0,0,20.62,20.62,0,3.08,0,0,0,22.85,22.33,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,9,2,0,0,0,10,0,0,1.11,12,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-05 00:00:00.000,2,55661,2018-03-05 00:00:00.000,09:54:49.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,22424.44,103.91,96.21,59.65,30.79,5.77,0,90,5.07,1.19,22,14,13,9,6,15000,17,12,22424.31,5683.91,103.78,98.02,51.89,42.28,17.3,15.38,5.77,5.77,1.92,0,0,0,9.61,3.84,0,0,39.9,26.46,7.41,21.14,9.61,0,0,30.55,25.16,2.33,3.84,0,0,0,22.09,22.09,0,19.22,15.38,3.84,0,70.64,40.53,15.93,5.77,1.92,1.92,0,90.82,44.87,32.51,1.92,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,6,7,8,9,0,12,0,0,3.47,16,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-05 00:00:00.000,3,55662,2018-03-05 00:00:00.000,10:01:44.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,13535.35,50.03,32.71,7.7,3.85,0,0,39,5.04,0.63,21,13,11,6,3,4400,17,11,13534.29,3420.3,48.97,39.55,15.07,7.53,3.77,3.77,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53,3.77,0,0,39.83,31.13,7.39,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,5,5,6,0,0,11,0,0,1.53,9,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-05 00:00:00.000,4,55663,2018-03-05 00:00:00.000,10:10:00.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,12694.36,519.53,25.01,15.39,7.7,0,0,30,5.22,1.17,21,16,10,8,5,4400,17,11,12693.74,3714.8,518.91,28.24,7.53,7.53,1.88,1.88,0,0,0,0,0,0,3.77,1.88,0,0,30.38,25.81,4.57,5.65,3.77,0,0,30.55,27.22,4.23,1.88,0,0,0,24.7,24.7,0,3.77,1.88,0,0,26.6,24.83,1.78,0,0,0,0,0,0,0,3.77,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,8,4,5,0,0,11,0,0,1.45,17,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-05 00:00:00.000,5,55664,2018-03-05 00:00:00.000,10:17:06.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,21141,215.51,150.09,88.51,57.73,9.62,0,50,5.13,1.58,22,15,14,11,NULL,100000,17,12,21140.83,5446.71,215.34,186.5,90.36,88.44,65.37,65.37,42.3,21.15,0,0,0,0,7.69,1.92,0,0,31.24,24.82,3.92,1.92,1.92,0,0,30.95,30.95,0,3.85,0,0,0,24.33,23.88,0.45,74.98,53.83,9.61,0,50.92,34.25,10.07,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,7,8,10,11,0,12,0,0,4.79,15,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-05 00:00:00.000,6,55664,2018-03-05 00:00:00.000,10:23:33.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,16471.01,2074.27,142.39,73.12,53.88,3.85,0,53,5.72,2.19,21,18,14,10,NULL,100000,17,12,16468.61,6340.67,2071.87,175.27,106.69,102.88,59.06,55.25,34.29,0,0,0,0,0,5.72,3.81,0,0,31.44,28.7,3.73,0,0,0,0,0,0,0,7.62,0,0,0,22.09,21.35,0.43,57.15,49.53,3.81,0,53.95,31.09,7.21,1.91,0,0,0,22.37,22.37,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,10,8,10,0,0,12,0,0,3.65,13,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-05 00:00:00.000,7,55664,2018-03-05 00:00:00.000,10:30:15.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,21504.04,2717.59,159.71,59.65,42.33,0,0,35,5.69,1.98,22,19,14,11,NULL,100000,17,12,21499.82,7874.99,2713.37,160.66,92.62,90.73,41.58,39.69,13.23,0,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0,20.37,20.37,0,3.78,0,0,0,23.43,21.9,1.53,51.03,41.58,0,0,35.37,26.88,3.97,1.89,0,0,0,22.09,22.09,0,1.89,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,10,8,9,0,0,12,0,0,3.95,16,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-05 00:00:00.000,8,55678,2018-03-05 00:00:00.000,14:35:29.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,1348.93,131.05,21.17,15.39,5.77,0,0,38,5.67,2.29,18,14,11,6,2,1300,12,8,1343.12,429.71,125.24,28.41,11.7,10.03,1.67,1.67,0,0,0,0,0,0,1.67,0,0,0,22.09,22.09,0,5.01,5.01,0,0,38.66,35.79,2.12,0,0,0,0,0,0,0,6.69,0,0,0,24.7,22.67,1.32,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,8,6,5,5,0,0,8,0,0,0.26,10,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-05 00:00:00.000,9,55679,2018-03-05 00:00:00.000,14:43:15.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,NULL,NULL,NULL,341.73,100.67,15.39,5.77,3.85,0,0,39,6.92,3.32,16,14,9,6,2,400,11,6,337.5,176.79,96.44,13.85,3.08,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,0,0,0,21.1,21.1,0,3.08,3.08,0,0,39.83,37.07,2.76,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,6,5,3,0,0,0,6,0,0,0.1,10,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,0,FLUSH,2018-03-12 00:00:00.000,08:19:23.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,6886.47,2674.63,832.54,293.72,161.45,9.73,0,60,8.23,4.51,20,18,15,11,NULL,100000,17,11,6621.22,3823.36,2409.38,768.37,234.39,190.93,108.66,99.34,46.57,13.97,0,0,0,34.45,63.64,21.73,0,0,45.54,26.2,7.75,13.97,9.31,0,0,49,30.29,8.67,10.87,3.1,0,0,34.4,24.05,5,145.91,93.14,7.76,0,60.3,30.87,9.77,1.55,1.55,0,0,39.86,39.86,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,10,9,11,10,0,11,0,0,5.52,14,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,1,A,2018-03-12 00:00:00.000,08:28:24.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,635.38,635.38,28.86,0,0,0,0,17,11.14,3,16,16,11,8,5,1300,12,8,583.36,583.36,583.36,60.02,16.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,7,8,5,0,0,0,8,0,0,0.48,12,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,2,55681,2018-03-12 00:00:00.000,08:36:40.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,4578.57,1409.66,246.3,69.27,38.48,3.85,0,91,7.1,3.45,19,18,13,9,6,6300,17,10,4483,2320.26,1314.1,329.31,76.94,56.94,26.16,20.01,7.69,1.54,0,0,0,0,18.47,6.16,1.54,0,81.55,30.14,16.45,7.69,4.62,0,0,35.37,27.31,5.05,6.16,3.08,0,0,30.15,26.8,2.8,29.24,16.93,1.54,0,91.09,32.22,16.17,0,0,0,0,0,0,0,3.08,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,9,8,8,7,0,10,0,0,1.9,16,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,3,55670,2018-03-12 00:00:00.000,08:46:19.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,637984.3,127635,2661.15,852.41,432.94,34.64,9.62,168,6.04,2.16,26,24,17,12,NULL,NULL,17,NULL,637178,305171.6,126828.8,2266.84,836.53,731.39,296.88,272.14,176.28,32.47,15.46,9.28,3.09,12,46.39,15.46,0,0,31.24,24.21,3.41,102.05,21.65,0,0,39.83,23.09,3.53,156.17,89.68,3.09,0,52.74,27.81,6.91,380.38,218.02,21.65,4.64,136.05,30.63,15.36,4.64,4.64,3.09,3.09,168.61,120.16,65.08,1.55,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,NULL,11,12,11,12,NULL,0,0.01,109.36,16,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,4,55670,2018-03-12 00:00:00.000,08:57:51.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,673713.6,141751.3,3807.96,1187.22,609.97,17.32,7.7,149,6.1,2.22,27,24,17,12,NULL,NULL,17,NULL,672591.9,329651,140629.6,3183.89,1275.71,1080.28,443.19,401.64,218.52,15.39,6.16,6.16,4.62,28.22,64.63,23.08,0,0,33.6,24.15,3.34,92.33,9.23,0,0,45.8,22.76,4.41,275.45,136.96,3.08,0,50.82,26.91,6.55,517.06,318.54,10.77,6.16,149.29,29.32,13.62,1.54,0,0,0,23.43,23.43,0.01,9.23,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,NULL,12,NULL,10,12,NULL,0,0.01,115.21,NULL,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,6,55670,2018-03-12 00:00:00.000,09:37:42.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,TEALD,NULL,NULL,772616.4,163916.9,1325.76,558.01,304.02,5.77,0,70,6.08,2.11,27,25,17,12,NULL,100000,17,NULL,772602.4,376529.2,163902.9,1656.34,796.65,781.37,294.21,275.1,137.55,7.64,3.82,0,0,7.95,38.21,9.55,0,0,28.16,23.31,2.43,5.73,3.82,0,0,41.4,31.93,8.31,106.98,45.85,0,0,31.63,24.67,3.44,393.55,238.8,5.73,0,70.21,27.61,7.28,9.55,3.82,0,0,28.16,24.19,3.37,1.91,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,NULL,11,12,9,0,NULL,0,0.01,124.24,16,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,8,55732,2018-03-12 00:00:00.000,10:32:18.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,25696.04,15244.52,5927.17,2449.48,1684.18,322.78,13.02,255,11.19,6.79,22,21,18,12,NULL,NULL,17,NULL,23568.52,17137.39,13117,5082.26,2126.43,1744.72,867.36,781.42,485.64,107.92,27.98,2,2,81.37,259.81,141.9,23.98,0,90.12,30.62,13.15,249.82,147.89,37.97,0,97,32.32,14.66,121.91,47.96,0,0,42.21,24.81,4.88,1197.12,913.33,171.87,4,107.24,35.78,14.76,77.94,43.97,13.99,6,997.04,61.04,154.22,199.85,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,NULL,12,NULL,NULL,10,NULL,0,0.01,46.44,NULL,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,9,55732,2018-03-12 00:00:00.000,10:41:38.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,16193.75,2899.9,229.07,117.42,84.7,50.05,21.17,168,6.17,4.49,21,19,14,12,NULL,NULL,17,NULL,16188.4,6956.56,2894.56,286.77,123.44,106.35,68.37,68.37,53.18,49.38,43.68,26.59,11.39,8.59,1.9,0,0,0,22.77,22.77,0,17.09,3.8,0,0,27.94,24.71,1.44,7.6,0,0,0,22.77,21.34,0.88,79.76,74.07,45.58,17.09,147.42,68.46,41.77,9.5,5.7,3.8,3.8,168.58,82.4,70.2,20.89,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,10,8,10,12,NULL,NULL,0,0,17.78,NULL,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,10,55732,2018-03-12 00:00:00.000,10:50:09.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,8429.21,152.01,109.68,28.86,19.24,1.92,0,72,5.19,1.6,20,14,12,7,4,4400,17,11,8423.93,2216.03,146.73,107.72,27.86,22.29,9.29,9.29,0,0,0,0,0,0,1.86,1.86,0,0,33.6,33.6,0,9.29,5.57,1.86,0,72.66,37.3,18.75,0,0,0,0,0,0,0,14.86,9.29,0,0,30.15,24.89,3,1.86,1.86,0,0,30.38,30.38,0.01,3.71,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,11,6,6,7,0,0,11,0,0,1.18,17,0,30.24,29.01,1.31,4.01,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,11,TEST,2018-03-12 00:00:00.000,12:20:08.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,20780.46,3358.77,954.4,831.25,719.64,425.24,30.79,134,7.03,7.63,22,19,16,12,NULL,NULL,17,12,20690.6,8289.41,3268.91,821.51,575.58,544.19,387.21,368.02,244.19,24.42,0,0,0,0,102.91,75,15.7,0,99.47,35.69,16.77,399.42,376.74,340.12,26.16,134.85,70.96,22.67,31.4,24.42,0,0,27.62,25.85,1.42,200.58,146.51,10.47,0,73.42,31.45,9.27,45.35,38.37,19.19,1.74,113.63,49.71,26.56,462.21,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,12,11,11,12,11,0,12,0,0,14.77,NULL,0,30.09,28.76,0.82,7.6,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,12,55732,2018-03-12 00:00:00.000,12:27:33.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,63851.15,3167.21,61.57,25.01,21.17,1.92,0,89,5.26,1.18,23,19,11,11,NULL,15000,17,NULL,63851.01,18338.05,3167.06,67.24,19.21,17.29,13.45,11.53,11.53,0,0,0,0,0,0,0,0,0,0,0,0,5.76,5.76,1.92,0,89.61,53.48,26.82,0,0,0,0,0,0,0,19.21,15.37,0,0,40.74,33.16,6.44,0,0,0,0,0,0,0,3.84,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,NULL,11,6,7,0,0,NULL,0,0,7.54,17,0,33.75,33.75,0,0.33,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,13,55733,2018-03-12 00:00:00.000,12:35:52.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,6298.28,315.98,59.65,28.86,28.86,0,0,49,5.35,1.78,20,15,12,9,5,100000,17,10,6288.44,1864.55,306.14,71.32,30.56,28.87,23.77,23.77,23.77,0,0,0,0,0,5.09,5.09,0,0,47.19,38.55,9.11,1.7,1.7,0,0,40.21,40.21,0.01,6.79,6.79,0,0,41.4,38.47,2.09,11.89,11.89,0,0,49.4,42.58,5.66,6.79,3.4,0,0,44.53,28.99,9.09,84.9,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,10,7,6,8,0,0,10,0,0,1.57,NULL,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,14,55733,2018-03-12 00:00:00.000,12:58:04.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,1435.98,806.54,330.96,155.86,101.98,0,0,43,10.62,5.31,18,17,14,10,6,100000,12,9,1332.46,867.08,703.02,298.63,143.16,107.75,49.26,46.18,15.39,0,0,0,0,0,13.85,6.16,0,0,39.05,26.13,5.52,29.25,20.01,0,0,40.45,29.44,6.53,16.93,4.62,0,0,27.28,23.57,2.42,63.11,49.26,0,0,43.92,28.96,5.92,1.54,1.54,0,0,25.79,25.79,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,8,8,9,9,0,0,9,0,0,1.85,13,0,30.36,30.36,0,0.75,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
Unknown,Unknown,NULL,NULL,NULL,NULL,NULL,NULL,Unknown,2018-03-12 00:00:00.000,15,55732,2018-03-12 00:00:00.000,13:08:33.0000000,6.0.,0,0,Hydraulic,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,1165,HARGISZP,NULL,NULL,1590.25,507.2,69.27,17.32,0,0,0,22,7.01,2.88,18,16,12,8,5,2000,17,8,1557.5,751.9,474.45,55.4,21.54,18.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85,0,0,0,22.09,21.27,0.5,0,0,0,0,0,0,0,0,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,-1,NULL,8,8,6,0,0,0,8,0,0,0.51,12,0,0,0,0,0,0,0,0,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
