ID,testID,Na,Mo,Mg,P,B,H,Cr,Ca,Ni,Ag,Cu,Sn,Al,Mn,Pb,Fe,Si,Ba,Sb,Zn,trialDate,trialNum
22671,30,285,1,1,55021,0,10740,1,0,0,1,0,0,0,0,0,0,9,0,NULL,2,2003-01-28 00:00:00.000,1
22683,30,0,0,0,189,0,8206,0,47,0,0,1,0,0,0,0,0,2,0,NULL,273,2003-01-28 00:00:00.000,1
22693,30,0,0,0,0,0,8448,0,0,0,0,0,0,0,0,0,0,4,0,NULL,1,2003-01-28 00:00:00.000,1
22636,40,2,0,15,39,2,4801,12,31,0,0,1,0,0,0,0,14,6,20,NULL,26,2003-01-28 00:00:00.000,1
22699,30,3,71,233,1012,104,8237,0,1667,0,0,0,0,1,0,0,2,5,3,NULL,1081,2003-01-29 00:00:00.000,1
22702,30,0,0,0,0,0,8352,0,0,0,0,0,0,0,0,0,0,4,0,NULL,0,2003-01-29 00:00:00.000,1
22703,30,0,0,0,0,0,8333,0,0,0,0,0,0,0,0,0,0,10,0,NULL,0,2003-01-29 00:00:00.000,1
22704,30,0,0,0,0,0,8267,0,0,0,0,0,0,0,0,0,0,5,0,NULL,0,2003-01-29 00:00:00.000,1
22705,30,0,0,0,1,0,8396,0,1,0,0,0,0,0,0,0,12,3,0,NULL,0,2003-01-29 00:00:00.000,1
22706,30,0,0,0,0,0,8060,0,0,0,0,0,0,0,0,0,0,8,0,NULL,2,2003-01-29 00:00:00.000,1
22707,30,0,0,0,1,0,8417,0,0,0,0,0,0,0,0,0,0,3,0,NULL,0,2003-01-29 00:00:00.000,1
22708,30,0,0,0,6,0,8234,0,0,0,0,0,0,0,0,0,0,7,0,NULL,4,2003-01-29 00:00:00.000,1
22709,30,1,0,0,3,0,8614,0,1,0,0,0,0,0,0,0,0,2,4,NULL,3,2003-01-29 00:00:00.000,1
22710,30,1,0,0,136,10,8475,0,23,0,0,2,0,0,0,0,2,3,0,NULL,4,2003-01-29 00:00:00.000,1
22664,30,0,0,0,0,0,8452,0,0,0,0,0,0,0,0,0,1,5,0,NULL,0,2003-01-23 00:00:00.000,1
22711,30,0,0,0,131,13,8338,0,23,0,0,3,0,0,0,2,3,8,0,NULL,6,2003-01-29 00:00:00.000,1
22712,30,1,0,1,146,29,8498,0,17,0,0,2,0,0,0,1,2,2,0,NULL,7,2003-01-29 00:00:00.000,1
22713,30,0,0,0,121,6,8238,0,25,0,0,2,0,0,0,0,5,7,0,NULL,7,2003-01-29 00:00:00.000,1
22719,30,1,1,0,439,1,8504,0,0,0,0,0,0,0,0,0,7,4,4,NULL,1,2003-01-30 00:00:00.000,1
22720,30,2,0,4,153,21,8723,0,15,0,0,12,0,1,1,0,23,4,0,NULL,55,2003-01-30 00:00:00.000,1
22722,30,0,0,0,0,0,8363,0,0,0,0,0,0,0,0,0,0,3,0,NULL,0,2003-01-30 00:00:00.000,1
22723,30,0,0,0,0,0,8695,0,0,0,0,0,0,0,0,0,0,7,0,NULL,0,2003-01-30 00:00:00.000,1
22724,30,0,0,0,0,0,8271,0,0,0,0,0,0,0,0,0,0,3,0,NULL,0,2003-01-30 00:00:00.000,1
22725,30,0,0,0,0,0,8481,0,0,0,0,0,0,0,0,0,0,5,0,NULL,0,2003-01-30 00:00:00.000,1
22726,30,0,0,0,0,0,8198,0,0,0,0,0,0,0,0,1,0,5,0,NULL,1,2003-01-30 00:00:00.000,1
22727,30,0,0,0,0,0,8310,0,0,0,0,0,0,0,0,0,0,5,0,NULL,1,2003-01-30 00:00:00.000,1
22759,30,3,75,209,955,102,7961,0,1750,0,0,1,0,1,0,1,5,4,2,NULL,1125,2003-02-05 00:00:00.000,1
22760,30,5,75,235,969,106,8000,0,1742,0,0,5,2,1,0,12,3,18,1,NULL,1161,2003-02-05 00:00:00.000,1
22761,30,3,78,237,1025,104,7925,2,1848,0,0,3,0,1,0,1,5,4,0,NULL,1270,2003-02-05 00:00:00.000,1
22673,30,1,0,0,0,0,8602,0,0,0,0,0,0,0,0,0,0,7,0,NULL,1,2003-01-28 00:00:00.000,1
22674,30,1,0,0,0,0,8588,0,0,0,0,0,0,0,0,0,1,7,0,NULL,2,2003-01-28 00:00:00.000,1
22675,30,2,0,0,0,0,8603,0,0,0,0,0,0,0,0,0,1,4,0,NULL,1,2003-01-28 00:00:00.000,1
22676,30,1,0,0,1,0,8612,0,0,0,0,0,0,0,0,0,0,10,0,NULL,1,2003-01-28 00:00:00.000,1
22677,30,0,0,0,0,0,8456,0,0,0,0,0,0,0,0,0,0,4,0,NULL,1,2003-01-28 00:00:00.000,1
22678,30,0,0,0,0,0,8580,0,0,0,0,0,0,0,0,0,0,7,0,NULL,1,2003-01-28 00:00:00.000,1
22679,30,0,0,0,0,0,8480,0,0,0,0,0,0,0,0,8,1,5,0,NULL,0,2003-01-28 00:00:00.000,1
22681,30,0,0,0,192,0,8260,0,49,0,0,3,0,0,0,0,2,2,0,NULL,279,2003-01-28 00:00:00.000,1
22682,30,0,0,0,181,0,8298,0,51,0,0,0,0,0,0,0,0,5,0,NULL,274,2003-01-28 00:00:00.000,1
22691,30,0,0,0,0,0,8403,0,0,0,0,0,0,0,0,0,0,4,0,NULL,0,2003-01-28 00:00:00.000,1
22613,40,2,0,1,30,0,4907,1,8,0,0,3,2,0,1,0,380,10,24,NULL,4,2003-01-28 00:00:00.000,1
22614,40,6,0,2,18,0,4781,3,16,0,0,30,1,1,1,0,414,13,21,NULL,30,2003-01-28 00:00:00.000,1
22698,30,0,0,0,0,0,8435,0,0,0,0,0,0,0,0,0,0,4,0,NULL,0,2003-01-28 00:00:00.000,1
22700,30,4,79,134,1073,100,8324,6,1727,1,0,6,0,1,0,4,10,7,3,NULL,1124,2003-01-29 00:00:00.000,1
22701,30,0,0,0,0,0,8309,0,0,0,0,0,0,0,0,0,0,13,0,NULL,0,2003-01-29 00:00:00.000,1
22714,30,1,0,0,119,1,8311,0,27,0,0,0,0,0,0,0,0,2,0,NULL,4,2003-01-29 00:00:00.000,1
22721,30,0,0,0,174,0,8294,0,55,0,0,2,0,0,0,0,0,3,0,NULL,323,2003-01-30 00:00:00.000,1
22763,30,2,0,0,12,0,7967,0,4,0,0,0,0,0,0,0,0,24,0,NULL,12,2003-02-05 00:00:00.000,1
22766,30,0,0,0,3,0,8127,0,0,0,0,0,0,0,0,0,0,0,0,NULL,3,2003-02-05 00:00:00.000,1
22768,30,0,0,0,3,0,8101,0,0,0,0,0,0,0,0,0,0,24,0,NULL,2,2003-02-05 00:00:00.000,1
22769,30,253,0,0,57767,0,9832,1,0,0,0,0,0,0,0,0,0,8,0,NULL,0,2003-02-05 00:00:00.000,1
22772,30,1,0,0,3,0,8171,0,2,0,0,0,0,0,0,0,0,0,0,NULL,6,2003-02-05 00:00:00.000,1
22783,30,0,0,0,5,0,8274,0,0,0,0,0,0,0,0,0,0,5,0,NULL,1,2003-02-05 00:00:00.000,1
22775,30,0,0,0,183,0,8035,0,48,0,0,1,0,0,0,1,0,3,0,NULL,279,2003-02-05 00:00:00.000,1
22776,30,0,0,0,191,0,8093,0,49,0,0,5,0,0,0,2,3,4,0,NULL,303,2003-02-05 00:00:00.000,1
22777,30,0,0,0,189,0,7927,0,46,0,0,2,0,0,0,0,2,2,0,NULL,275,2003-02-05 00:00:00.000,1
22778,30,0,0,0,188,0,8019,0,49,0,0,0,0,0,0,0,0,2,0,NULL,290,2003-02-05 00:00:00.000,1
22789,30,0,0,0,5,0,8526,0,0,0,0,0,0,0,0,0,1,2,0,NULL,5,2003-02-06 00:00:00.000,1
22700,40,2,4,18,79,7,4742,11,101,0,0,3,0,0,0,0,16,5,13,NULL,97,2003-02-06 00:00:00.000,1
22720,40,8,0,5,70,7,4485,0,34,6,0,65,1,18,1,0,61,19,13,NULL,34,2003-02-06 00:00:00.000,1
22715,30,15,2,75,1330,129,8015,2,1845,1,0,3,0,2,0,4,9,16,1,NULL,1442,2003-01-30 00:00:00.000,1
22716,30,0,0,0,60,0,8332,0,1,0,0,0,0,0,0,0,1,8,0,NULL,2,2003-01-30 00:00:00.000,1
22717,30,0,0,0,56,0,8336,0,5,0,0,0,0,0,0,0,1,10,0,NULL,1,2003-01-30 00:00:00.000,1
22718,30,0,0,0,55,0,8264,0,3,0,0,0,0,0,0,0,1,4,0,NULL,1,2003-01-30 00:00:00.000,1
22728,30,9,0,3,807,0,8367,0,8,1,0,42,0,8,5,7,179,2,7,NULL,183,2003-01-30 00:00:00.000,1
22762,30,3,68,237,1017,90,8232,4,1722,0,0,4,0,1,0,4,7,9,2,NULL,1139,2003-02-05 00:00:00.000,1
22764,30,1,0,0,2,0,8225,0,1,0,0,0,0,0,0,0,0,18,0,NULL,2,2003-02-05 00:00:00.000,1
22765,30,1,0,0,1,0,8182,0,1,0,0,0,0,0,0,0,0,8,0,NULL,2,2003-02-05 00:00:00.000,1
22767,30,1,0,0,2,0,8103,0,0,0,0,0,0,0,0,0,1,3,0,NULL,2,2003-02-05 00:00:00.000,1
22770,30,0,0,0,5,0,8143,0,0,0,0,0,0,0,0,0,0,1,0,NULL,1,2003-02-05 00:00:00.000,1
22771,30,1,0,0,1,0,7937,0,1,0,0,0,0,0,0,0,0,1,0,NULL,1,2003-02-05 00:00:00.000,1
22773,30,0,0,0,4,0,8314,0,1,0,0,0,0,0,0,0,6,28,0,NULL,0,2003-02-05 00:00:00.000,1
22774,30,0,0,0,186,0,7993,0,46,0,0,5,0,0,0,1,3,2,0,NULL,284,2003-02-05 00:00:00.000,1
22780,30,0,0,0,5,0,8420,0,1,0,0,0,0,0,0,0,0,3,0,NULL,1,2003-02-05 00:00:00.000,1
22781,30,0,0,0,4,0,8032,0,2,0,0,0,0,0,0,0,0,2,0,NULL,1,2003-02-05 00:00:00.000,1
22782,30,0,0,0,4,0,8215,0,0,0,0,0,0,0,0,0,0,3,0,NULL,0,2003-02-05 00:00:00.000,1
22784,30,0,0,0,1,0,8153,0,0,0,0,0,0,0,0,0,0,4,0,NULL,0,2003-02-05 00:00:00.000,1
22785,30,0,0,0,3,0,8223,0,1,0,0,0,0,0,0,0,0,8,0,NULL,1,2003-02-05 00:00:00.000,1
22779,30,1,0,0,56,0,8127,0,0,0,0,19,1,0,1,0,68,4,0,NULL,1,2003-02-05 00:00:00.000,1
22786,30,1,0,0,155,3,8508,0,2,0,0,6,0,0,0,0,2,1,5,NULL,18,2003-02-06 00:00:00.000,1
22787,30,0,0,0,3,0,8207,0,0,0,0,0,0,0,0,0,4,6,0,NULL,2,2003-02-06 00:00:00.000,1
22788,30,0,0,0,7,0,8765,0,0,0,0,0,0,0,0,0,1,1,3,NULL,5,2003-02-06 00:00:00.000,1
22790,30,0,0,0,5,0,8604,0,0,0,0,0,0,0,0,0,0,1,1,NULL,5,2003-02-06 00:00:00.000,1
22791,30,0,1,0,6,0,8646,0,0,0,0,0,0,0,0,0,1,2,2,NULL,4,2003-02-06 00:00:00.000,1
22792,30,0,0,0,5,0,8765,0,0,0,0,0,0,0,0,1,1,2,1,NULL,8,2003-02-06 00:00:00.000,1
22793,30,1,0,0,3,0,8621,0,0,0,0,0,0,0,0,0,1,2,0,NULL,3,2003-02-06 00:00:00.000,1
22794,30,0,0,0,2,0,8469,0,0,0,0,0,0,0,0,0,1,2,0,NULL,3,2003-02-06 00:00:00.000,1
22795,30,0,0,0,4,0,8228,0,0,0,0,0,0,0,0,0,0,2,0,NULL,0,2003-02-06 00:00:00.000,1
22705,40,7,0,3,46,0,4885,3,38,0,0,7,0,1,7,0,873,28,19,NULL,23,2003-02-06 00:00:00.000,1
22728,40,3,0,1,52,0,4843,0,7,0,0,21,0,27,0,0,56,11,20,NULL,14,2003-02-06 00:00:00.000,1
22779,40,1,0,0,53,0,4773,0,3,0,0,332,14,0,1,0,252,6,15,NULL,1,2003-02-06 00:00:00.000,1
22729,30,1343,1,248,157,1,5778,0,900,1,0,67,0,724,4,17,1032,2997,0,NULL,22,2003-02-07 00:00:00.000,1
22732,30,13,0,263,144,0,3471,0,19555,0,0,16,0,12,1,0,46,262,0,NULL,140,2003-02-07 00:00:00.000,1
22734,30,42661,9,1400,5,3,4919,12,68351,10,1,18,18,54,7,25,51,200,0,NULL,175,2003-02-07 00:00:00.000,1
22735,30,32506,3,1227,0,1,6124,9,54186,4,0,5,0,58,4,10,36,134,0,NULL,97,2003-02-07 00:00:00.000,1
22739,30,3497,0,1197,285,1,4669,1,2592,0,0,1712,7,3071,9,13,2966,8191,0,NULL,446,2003-02-07 00:00:00.000,1
22740,30,402,0,770,272,0,4434,3,29468,0,0,25,0,33,3,0,58,218,0,NULL,4,2003-02-07 00:00:00.000,1
22741,30,573,0,603,330,0,5006,0,25789,0,0,263,0,34,0,0,50,186,0,NULL,109,2003-02-07 00:00:00.000,1
22742,30,1476,4,177,192,1,5339,5,635,4,0,376,5,547,4,493,803,2384,0,NULL,165,2003-02-07 00:00:00.000,1
22743,30,22386,7,3251,0,2,5356,14,65688,9,1,2860,35,257,12,117,460,679,0,NULL,134,2003-02-07 00:00:00.000,1
22744,30,20831,5,3203,0,1,6399,14,66972,8,1,2812,21,263,12,80,519,652,0,NULL,150,2003-02-07 00:00:00.000,1
22745,30,2379,0,297,260,1,5963,1,1091,2,0,642,0,1065,5,89,1358,3534,0,NULL,24,2003-02-07 00:00:00.000,1
22747,30,18362,0,379,0,0,5100,0,29965,0,0,38,0,34,0,1,25,90,0,NULL,119,2003-02-07 00:00:00.000,1
22748,30,25584,5,2748,26,3,8237,7,58086,5,0,8,16,326,8,32,198,495,0,NULL,102,2003-02-07 00:00:00.000,1
22749,30,296,0,596,393,0,6172,2,29713,3,0,221,0,36,6,0,94,175,0,NULL,115,2003-02-07 00:00:00.000,1
22730,30,25994,0,599,0,1,5005,3,37652,0,0,6,0,32,1,0,30,207,0,NULL,5,2003-02-07 00:00:00.000,1
22733,30,8245,3,1963,496,2,5805,2,4384,7,0,590,15,4185,15,60,3612,9845,0,NULL,131,2003-02-07 00:00:00.000,1
22736,30,598,0,906,371,0,6766,3,38179,0,0,52,0,40,4,0,81,243,0,NULL,202,2003-02-07 00:00:00.000,1
22737,30,31737,0,2046,8,2,4155,0,53508,0,0,367,0,250,1,60,125,293,0,NULL,207,2003-02-07 00:00:00.000,1
22738,30,19391,3,894,117,2,4877,2,31429,3,0,103,0,118,4,30,74,162,0,NULL,184,2003-02-07 00:00:00.000,1
22746,30,24357,0,462,0,0,4285,0,34694,0,0,1,0,31,0,0,20,80,0,NULL,110,2003-02-07 00:00:00.000,1
22751,30,375,0,711,513,0,6690,1,32045,0,0,26,0,35,3,0,85,184,0,NULL,4,2003-02-07 00:00:00.000,1
22752,30,319,0,605,426,0,5622,3,30702,0,0,17,0,32,4,0,77,192,0,NULL,2,2003-02-07 00:00:00.000,1
22754,30,28424,0,1312,0,1,6832,5,50054,1,0,208,0,106,3,12,69,168,0,NULL,9,2003-02-07 00:00:00.000,1
22755,30,36694,5,2439,25,1,6789,11,60540,7,1,2123,11,311,9,56,241,341,0,NULL,295,2003-02-07 00:00:00.000,1
22756,30,1978,0,208,214,1,4556,0,870,0,0,158,0,678,3,30,953,2777,0,NULL,13,2003-02-07 00:00:00.000,1
22799,30,3,0,0,1734,0,6546,0,1,0,0,21,1,0,0,0,1,15,0,NULL,3,2003-02-12 00:00:00.000,1
22800,30,0,0,0,3,0,8275,0,1,0,0,0,0,0,0,0,0,16,0,NULL,1,2003-02-12 00:00:00.000,1
22801,30,0,0,0,5,0,8334,0,0,0,0,0,0,0,0,0,0,13,0,NULL,0,2003-02-12 00:00:00.000,1
22802,30,0,0,0,1,0,8346,0,1,0,0,0,0,0,0,0,0,11,0,NULL,2,2003-02-12 00:00:00.000,1
22731,30,27188,0,1622,165,3,7664,3,45921,3,0,36,0,293,4,50,138,395,0,NULL,231,2003-02-07 00:00:00.000,1
22753,30,2992,0,515,224,1,5053,2,1597,1,0,1414,5,1649,6,900,1665,4249,0,NULL,103,2003-02-07 00:00:00.000,1
22757,30,45312,3,1862,0,1,4931,6,61443,19,0,2471,10,252,7,85,165,488,0,NULL,223,2003-02-07 00:00:00.000,1
22758,30,36274,2,1542,0,1,4878,5,52621,17,0,1175,12,250,6,58,142,512,0,NULL,8,2003-02-07 00:00:00.000,1
22803,30,0,0,0,3,0,8453,0,1,0,0,0,0,0,0,1,0,7,0,NULL,2,2003-02-12 00:00:00.000,1
22804,30,0,0,0,1,0,8613,0,0,0,0,0,0,0,0,0,0,6,0,NULL,3,2003-02-12 00:00:00.000,1
22805,30,0,0,0,1,0,8261,0,1,0,0,0,0,0,0,0,0,6,0,NULL,0,2003-02-12 00:00:00.000,1
22827,30,0,0,0,2,0,8330,0,1,0,0,0,0,0,0,0,0,6,0,NULL,0,2003-02-12 00:00:00.000,1
22831,30,0,0,0,2,0,8480,0,1,0,0,0,0,0,0,1,0,5,0,NULL,4,2003-02-12 00:00:00.000,1
22832,30,1,0,0,1,0,8597,0,0,0,0,0,0,0,0,1,5,26,0,NULL,3,2003-02-12 00:00:00.000,1
22833,30,1,82,252,997,105,7983,2,1824,0,0,1,0,1,0,1,4,13,0,NULL,1252,2003-02-12 00:00:00.000,1
22834,30,0,0,0,202,0,8031,0,64,0,0,1,0,0,0,0,0,7,0,NULL,396,2003-02-12 00:00:00.000,1
22837,30,251,0,0,57514,0,9737,0,0,0,0,0,0,0,0,0,0,10,0,NULL,0,2003-02-12 00:00:00.000,1
22838,30,0,0,0,10,0,8396,0,3,0,0,0,0,0,0,0,0,7,0,NULL,0,2003-02-12 00:00:00.000,1
22806,30,37122,11,2995,13,5,6107,11,77968,9,1,6,36,337,11,44,295,931,0,NULL,175,2003-02-12 00:00:00.000,1
22750,30,6151,0,1182,406,0,4924,1,2845,1,0,2075,4,3181,9,0,2694,6462,0,NULL,178,2003-02-07 00:00:00.000,1
22796,30,24,4,0,69,0,6999,1,6,0,0,0,2,1,0,1,1,0,0,NULL,3033,2003-02-07 00:00:00.000,1
22797,30,76,1,15,0,1,7285,0,364,0,0,0,5,1,1,4,5,59,0,NULL,7355,2003-02-07 00:00:00.000,1
22798,30,0,0,0,4,0,8370,0,0,0,0,0,0,0,0,0,0,7,0,NULL,0,2003-02-12 00:00:00.000,1
22808,30,32276,11,3006,9,4,7468,12,66031,12,1,59,35,376,12,41,303,687,0,NULL,140,2003-02-12 00:00:00.000,1
22810,30,1745,0,180,162,0,5551,0,759,0,0,280,0,558,2,122,795,2373,0,NULL,11,2003-02-12 00:00:00.000,1
22811,30,36427,7,2061,18,2,6529,14,68439,8,1,1922,27,240,11,59,277,488,0,NULL,148,2003-02-12 00:00:00.000,1
22812,30,32388,8,1842,10,2,6029,14,63236,10,1,1056,34,236,10,59,234,595,0,NULL,126,2003-02-12 00:00:00.000,1
22813,30,6410,1,1716,481,1,6124,2,3340,2,0,848,9,3444,11,1077,3143,8060,0,NULL,628,2003-02-12 00:00:00.000,1
22814,30,26298,0,1881,156,1,4828,6,65012,12,0,1614,7,173,6,47,199,591,0,NULL,382,2003-02-12 00:00:00.000,1
22816,30,3272,0,560,355,0,5861,0,1628,2,0,1533,0,1730,6,84,1856,4608,0,NULL,182,2003-02-12 00:00:00.000,1
22817,30,4935,0,925,385,1,5415,0,2461,4,2,2042,1,2630,9,195,2462,6243,0,NULL,117,2003-02-12 00:00:00.000,1
22841,30,2,0,0,434,0,7807,1,1,2,0,0,0,0,2,0,199,2,3,NULL,0,2003-02-14 00:00:00.000,1
22845,30,0,0,0,358,0,7985,0,0,0,0,0,0,0,0,0,0,9,4,NULL,0,2003-02-13 00:00:00.000,1
22846,30,0,0,0,377,0,7933,0,0,0,0,0,0,0,0,0,0,0,2,NULL,6,2003-02-13 00:00:00.000,1
22637,30,0,0,0,3,0,8390,0,1,0,0,0,0,0,0,0,3,15,0,NULL,1,2003-02-12 00:00:00.000,1
22826,30,0,0,0,3,0,8274,0,1,0,0,0,0,0,0,0,0,6,0,NULL,0,2003-02-12 00:00:00.000,1
22830,30,1,0,0,0,0,8274,0,0,0,0,0,0,0,0,1,0,13,0,NULL,3,2003-02-12 00:00:00.000,1
22843,30,0,0,0,386,0,8008,0,0,0,0,0,0,0,0,0,0,1,2,NULL,3,2003-02-13 00:00:00.000,1
22847,30,0,0,0,402,0,8087,0,0,0,0,0,0,0,0,0,0,2,2,NULL,2,2003-02-13 00:00:00.000,1
22848,30,0,0,0,393,0,8155,0,1,0,0,0,0,0,0,0,1,0,3,NULL,4,2003-02-13 00:00:00.000,1
22849,30,0,0,0,421,0,7972,0,0,0,0,0,0,0,0,0,0,0,7,NULL,1,2003-02-13 00:00:00.000,1
22850,30,0,0,0,416,0,8068,0,0,0,0,0,0,0,0,0,0,0,5,NULL,1,2003-02-13 00:00:00.000,1
22853,30,0,0,0,405,0,7959,0,0,0,0,0,0,0,0,0,0,1,2,NULL,2,2003-02-13 00:00:00.000,1
22854,30,0,0,0,368,0,8048,0,0,0,0,0,0,0,0,0,0,1,2,NULL,6,2003-02-13 00:00:00.000,1
22857,30,0,0,0,380,0,7989,0,1,0,0,0,0,0,0,0,0,0,1,NULL,1,2003-02-13 00:00:00.000,1
22860,30,0,0,0,408,0,7949,0,0,0,0,0,0,0,0,0,0,3,1,NULL,3,2003-02-13 00:00:00.000,1
22861,30,0,0,0,391,0,7983,0,0,0,0,0,0,0,0,0,0,1,1,NULL,1,2003-02-13 00:00:00.000,1
22866,30,0,0,0,395,0,7846,0,0,0,0,0,0,0,0,0,0,2,2,NULL,1,2003-02-13 00:00:00.000,1
22868,30,0,0,0,424,0,7998,0,0,0,0,0,0,0,0,0,0,1,4,NULL,1,2003-02-13 00:00:00.000,1
22835,30,3,0,0,1729,0,6490,0,1,0,0,7,1,0,0,0,1,12,0,NULL,2,2003-02-12 00:00:00.000,1
22836,30,0,0,0,54,0,8049,0,3,0,0,1,0,0,0,0,4,8,0,NULL,1,2003-02-12 00:00:00.000,1
22807,30,31133,7,1464,0,2,6125,12,63373,7,1,5,27,114,7,21,77,538,0,NULL,231,2003-02-12 00:00:00.000,1
22809,30,30542,0,1320,0,2,4938,8,60901,2,0,8,19,99,5,4,90,560,0,NULL,155,2003-02-12 00:00:00.000,1
22842,30,1,0,0,386,0,7916,1,1,1,0,0,0,0,5,1,73,5,2,NULL,1,2003-02-13 00:00:00.000,1
22851,30,0,0,0,404,0,8141,0,0,0,0,0,0,0,0,0,0,0,4,NULL,0,2003-02-13 00:00:00.000,1
22852,30,0,0,0,402,0,8147,0,0,0,0,0,0,0,0,0,0,1,4,NULL,1,2003-02-13 00:00:00.000,1
22859,30,0,0,0,438,0,8057,1,0,2,0,0,0,0,2,0,181,1,6,NULL,0,2003-02-13 00:00:00.000,1
22863,30,0,0,0,402,0,7813,0,0,0,0,0,0,0,0,0,0,1,0,NULL,3,2003-02-13 00:00:00.000,1
22870,30,0,0,0,416,0,7942,0,0,0,0,0,0,0,0,0,0,0,2,NULL,0,2003-02-13 00:00:00.000,1
22874,30,0,0,0,401,0,7960,0,0,0,0,0,0,0,0,0,0,1,2,NULL,3,2003-02-13 00:00:00.000,1
22841,40,56,3,7,249,0,4746,23,19,66,0,15,0,8,78,1,5859,53,14,NULL,13,2003-02-13 00:00:00.000,1
22842,40,13,0,3,291,0,5141,7,12,9,0,5,0,4,83,0,1773,27,2,NULL,8,2003-02-13 00:00:00.000,1
22859,40,9,1,2,124,0,5101,17,13,46,0,9,0,2,40,0,3906,18,2,NULL,6,2003-02-13 00:00:00.000,1
22864,40,39,2,5,202,0,4965,17,22,47,0,10,0,5,54,4,4465,39,10,NULL,15,2003-02-13 00:00:00.000,1
30274,40,4,0,1,9,0,5971,0,4,0,0,0,0,0,0,0,7,3,8,NULL,11,2005-09-08 00:00:00.000,1
30291,30,1,0,0,558,0,9302,0,1,0,0,18,2,0,0,1,13,4,0,NULL,1,2005-09-08 00:00:00.000,1
30270,30,16,4,1,224,0,8463,2,8,0,0,29,3,2,1,7,91,3,44,NULL,112,2005-09-08 00:00:00.000,1
30318,30,1,0,0,0,0,8918,0,1,0,0,0,0,0,0,0,0,1,0,NULL,1,2005-09-08 00:00:00.000,1
30307,30,2,0,0,0,0,8973,0,5,0,0,0,0,0,0,1,0,0,0,NULL,3,2005-09-08 00:00:00.000,1
30311,30,288,0,0,50110,0,9866,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2005-09-08 00:00:00.000,1
30354,40,8,0,10,27,1,5839,11,22,2,0,53,0,12,5,3,845,40,26,NULL,100,2005-09-08 00:00:00.000,1
30357,40,8,0,10,22,1,5724,12,14,1,0,52,0,13,5,1,865,39,17,NULL,47,2005-09-08 00:00:00.000,1
30332,30,6,27,36,1035,48,8574,0,2165,0,0,7,0,2,1,1,5,4,0,NULL,1235,2005-09-09 00:00:00.000,1
30362,30,1,1,1,168,26,9197,0,8,0,0,1,0,0,1,2,11,5,5,NULL,10,2005-09-13 00:00:00.000,1
30291,40,13,0,2,50,0,5941,1,17,3,0,538,23,2,4,11,246,30,5,NULL,16,2005-09-13 00:00:00.000,1
30288,40,3,0,1,0,0,5831,0,5,0,0,1,0,0,0,0,3,1,0,NULL,8,2005-09-13 00:00:00.000,1
30363,40,32,3,12,81,26,6001,2,66,0,0,3,0,12,11,34,277,48,23,NULL,23,2005-09-13 00:00:00.000,1
30365,40,13,0,4,5,87,5704,1,27,0,0,4,0,6,2,7,93,24,0,NULL,32,2005-09-13 00:00:00.000,1
30362,40,18,3,8,8,75,5639,1,40,0,0,4,0,7,2,5,156,42,5,NULL,16,2005-09-13 00:00:00.000,1
30290,30,1,0,0,0,0,9248,0,4,0,0,0,1,0,0,1,1,1,0,NULL,4,2005-09-08 00:00:00.000,1
30269,30,6488,6,1140,446,4,6079,2,3029,6,0,392,13,8529,12,12,3524,7374,0,NULL,16,2005-09-08 00:00:00.000,1
30312,30,0,0,0,0,0,8358,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,2005-09-08 00:00:00.000,1
30352,30,0,0,0,741,0,8463,0,8,0,0,0,0,0,0,0,14,11,0,NULL,1,2005-09-08 00:00:00.000,1
30354,30,2,0,1,741,0,8398,0,8,0,0,2,0,0,0,1,20,11,6,NULL,3,2005-09-08 00:00:00.000,1
30352,40,7,0,3,20,0,5980,3,18,2,0,3,0,3,1,1,261,23,10,NULL,45,2005-09-08 00:00:00.000,1
30366,30,1,1,1,177,28,9632,0,8,0,0,4,0,0,1,2,12,2,9,NULL,9,2005-09-13 00:00:00.000,1
30358,40,4,0,1,0,0,5575,0,4,0,0,2,2,1,0,2,7,5,0,NULL,3,2005-09-13 00:00:00.000,1
30319,30,0,1,0,3,0,8974,0,0,0,0,0,0,0,0,1,0,0,5,NULL,0,2005-09-13 00:00:00.000,1
30320,30,0,1,0,0,0,8898,0,0,0,0,0,0,0,0,0,0,1,1,NULL,0,2005-09-13 00:00:00.000,1
30339,30,26838,0,1729,0,2,9503,0,50018,2,0,6,0,180,3,6,139,304,0,NULL,197,2005-09-13 00:00:00.000,1
30340,30,13276,0,1105,14,724,7835,0,42531,0,0,20,0,121,7,4,166,242,0,NULL,145,2005-09-13 00:00:00.000,1
30341,30,20655,0,1211,52,1,5613,1,41529,1,0,2,0,86,3,4,106,181,0,NULL,95,2005-09-13 00:00:00.000,1
30343,30,5357,0,317,4,817,7345,1,25822,0,0,3,0,38,7,4,84,84,0,NULL,10,2005-09-13 00:00:00.000,1
30345,30,3,1,0,2,0,7813,0,4,0,0,0,0,0,0,0,0,16,0,NULL,8,2005-09-13 00:00:00.000,1
30271,30,47,3,1,222,1,7945,5,16,1,0,65,3,16,4,11,230,11,226,NULL,189,2005-09-08 00:00:00.000,1
30303,30,0,0,0,0,0,8335,0,0,0,0,0,2,0,0,2,0,0,0,NULL,1,2005-09-08 00:00:00.000,1
